Source,Target,Source_repo,Target_repo
664555,677446,openstack-zuul-jobs,horizon
677947,677438,openstack-ansible-tests,openstack-ansible-os_aodh
664555,677295,openstack-zuul-jobs,neutron
677280,677279,charms.ceph,charm-ceph-mon
680485,677237,tripleo-ansible,tripleo-heat-templates
680641,677222,kuryr-kubernetes,kuryr-tempest-plugin
674919,677182,tripleo-common,tripleo-quickstart-extras
677063,677182,tripleo-ci,tripleo-quickstart-extras
677162,677157,openstack-zuul-jobs,freezer-api
670467,677154,cyborg,cyborg
677947,677132,openstack-ansible-tests,openstack-ansible-galera_server
676624,677089,openstack-zuul-jobs,keystone
677088,677077,tripleo-quickstart,tripleo-ci
676912,677051,solum,solum
677058,677051,zun,solum
677014,677015,trove-tempest-plugin,trove
677009,677013,openstack-zuul-jobs,project-config
677008,677009,project-config,openstack-zuul-jobs
676956,676967,openstack-manuals,api-site
676956,676966,openstack-manuals,security-doc
676956,676960,openstack-manuals,project-config
676957,676958,training-guides,openstack-manuals
676956,676957,openstack-manuals,training-guides
676489,676942,project-config,openstack-manuals
676489,676935,project-config,openstack-manuals
676489,676931,project-config,openstack-manuals
678207,676926,requirements,nova
676899,676904,tripleo-heat-templates,tripleo-common
676897,676901,mistral,python-mistralclient
676003,676820,tripleo-ansible,tripleo-heat-templates
676003,676819,tripleo-ansible,tripleo-heat-templates
676003,676817,tripleo-ansible,tripleo-heat-templates
676003,676815,tripleo-ansible,tripleo-heat-templates
676003,676814,tripleo-ansible,tripleo-heat-templates
676003,676812,tripleo-ansible,tripleo-heat-templates
664555,676721,openstack-zuul-jobs,cinder
615441,676706,requirements,ceilometer
676724,676684,requirements,nova
677487,676681,kuryr-kubernetes,kuryr-kubernetes
680497,676648,requirements,keystoneauth
676630,676631,project-config,openstack-zuul-jobs
687459,676586,puppet-tripleo,tripleo-heat-templates
687242,676586,puppet-tripleo,tripleo-heat-templates
676583,676586,puppet-tripleo,tripleo-heat-templates
670184,676586,puppet-tripleo,tripleo-heat-templates
670155,676583,puppet-pacemaker,puppet-tripleo
676489,676576,project-config,training-guides
676489,676575,project-config,api-site
676489,676574,project-config,security-doc
676521,676525,openstacksdk,metalsmith
676503,676504,puppet-tripleo,tripleo-heat-templates
677063,676497,tripleo-ci,tripleo-common
676489,676483,project-config,openstack-manuals
676489,676482,project-config,openstack-manuals
676447,676449,tripleo-common,kolla
677063,676447,tripleo-ci,tripleo-common
676415,676427,tripleo-validations,python-tripleoclient
676411,676413,kolla,kolla-ansible
674241,676412,kolla-ansible,kolla-ansible
668410,676412,kolla-ansible,kolla-ansible
668409,676412,kolla,kolla-ansible
677144,676411,kolla,kolla
680653,676405,monasca-common,monasca-api
678213,676399,puppet-nova,tripleo-heat-templates
677998,676399,puppet-nova,tripleo-heat-templates
677238,676399,puppet-nova,tripleo-heat-templates
676396,676399,puppet-nova,tripleo-heat-templates
666766,676391,devstack,nova
676736,676390,kolla-ansible,kolla-ansible
685032,676376,kolla-ansible,kolla-ansible
698301,676376,kolla-ansible,kolla-ansible
675086,676373,mistral-lib,mistral
676431,676364,puppet-tripleo,tripleo-heat-templates
676003,676294,tripleo-ansible,tripleo-heat-templates
676191,676193,project-config,governance
675745,676013,octavia-tempest-plugin,octavia
675937,675939,ironic-python-agent,ironic-python-agent-builder
704163,675934,openstack-ansible-ceph_client,openstack-ansible-os_manila
702853,675934,openstack-ansible,openstack-ansible-os_manila
674653,675934,openstack-ansible,openstack-ansible-os_manila
703136,675934,openstack-ansible-ceph_client,openstack-ansible-os_manila
675921,675927,puppet-ovn,tripleo-heat-templates
675918,675924,puppet-ovn,tripleo-heat-templates
675900,675913,python-neutronclient,heat
667216,675881,devstack,neutron
667216,675880,devstack,neutron
649298,675872,monasca-thresh,monasca-thresh
671324,675869,tripleo-heat-templates,tripleo-docs
671322,675869,tripleo-heat-templates,tripleo-docs
671315,675869,tripleo-heat-templates,tripleo-docs
648301,675869,tripleo-heat-templates,tripleo-docs
675823,675828,tripleo-common,python-tripleoclient
675581,675822,kolla-ansible,kolla-ansible
675804,675817,tripleo-common,python-tripleoclient
675765,675766,adjutant,project-config
675245,675756,tripleo-ansible,tripleo-heat-templates
676003,675755,tripleo-ansible,tripleo-heat-templates
676003,675754,tripleo-ansible,tripleo-heat-templates
676003,675753,tripleo-ansible,tripleo-heat-templates
676003,675752,tripleo-ansible,tripleo-heat-templates
675245,675751,tripleo-ansible,tripleo-heat-templates
676003,675750,tripleo-ansible,tripleo-heat-templates
676003,675749,tripleo-ansible,tripleo-heat-templates
676003,675748,tripleo-ansible,tripleo-heat-templates
467131,675736,charms.openstack,charm-aodh
675245,675708,tripleo-ansible,tripleo-heat-templates
675707,675708,tripleo-ansible,tripleo-heat-templates
702988,675708,tripleo-ansible,tripleo-heat-templates
670213,675669,nova,ironic
676996,675632,openstack-ansible-os_tempest,openstack-ansible-tests
679209,675614,kolla,kolla
679885,675614,tripleo-common,kolla
675604,675609,openstacksdk,python-openstackclient
675600,675604,tacker,openstacksdk
675561,675600,tosca-parser,tacker
675563,675564,tripleo-ci,kolla
672989,675544,ironic,puppet-ironic
675204,675497,tripleo-heat-templates,tripleo-common
675457,675459,tripleo-ansible,tripleo-heat-templates
675468,675399,diskimage-builder,octavia
678540,675348,rpm-packaging,rpm-packaging
675307,675335,governance,governance
710977,675310,python-tripleoclient,tripleo-quickstart-extras
695397,675310,python-tripleoclient,tripleo-quickstart-extras
670470,675286,cyborg,cyborg-tempest-plugin
675301,675263,puppet-tripleo,tripleo-heat-templates
676323,675155,openstack-ansible,openstack-ansible-os_nova
658708,675155,openstack-ansible,openstack-ansible-os_nova
676321,675155,openstack-ansible,openstack-ansible-os_nova
658710,675155,openstack-ansible,openstack-ansible-os_nova
676322,675155,openstack-ansible,openstack-ansible-os_nova
658521,675155,openstack-ansible,openstack-ansible-os_nova
690032,675155,openstack-ansible,openstack-ansible-os_nova
658698,675155,openstack-ansible,openstack-ansible-os_nova
678308,675110,openstack-ansible-tests,openstack-ansible-os_nova
667792,675104,tripleo-docs,tripleo-heat-templates
675070,675103,puppet-tripleo,tripleo-heat-templates
650943,675103,puppet-nova,tripleo-heat-templates
675064,675102,ironic-tempest-plugin,ironic
672937,675061,monasca-agent,monasca-log-api
679781,675061,monasca-tempest-plugin,monasca-log-api
674601,675061,monasca-ui,monasca-log-api
670738,675036,neutron-tempest-plugin,project-config
674274,675036,neutron-tempest-plugin,project-config
674243,675023,nova,python-novaclient
670082,674956,tripleo-heat-templates,tripleo-heat-templates
674944,674946,tripleo-heat-templates,tripleo-ci
674943,674944,tripleo-quickstart-extras,tripleo-heat-templates
674866,674856,tripleo-ci,tripleo-heat-templates
674603,674849,puppet-neutron,puppet-tripleo
674228,674845,tripleo-ci,tripleo-docs
639180,674826,cinder,cinderlib
674812,674814,monasca-notification,monasca-api
675297,674812,monasca-common,monasca-notification
674801,674802,tripleo-common,python-tripleoclient
674779,674775,kolla,kolla-ansible
674755,674760,grenade,nova
674750,674752,tripleo-heat-templates,tripleo-common
674749,674751,tripleo-heat-templates,tripleo-common
674747,674748,tripleo-heat-templates,tripleo-common
673731,674722,tripleo-heat-templates,tripleo-common
673837,674666,governance,governance
677094,674658,zun-tempest-plugin,zun
674620,674625,openstacksdk,nova
695054,674579,kolla-ansible,kolla-ansible
674327,674570,python-tripleoclient,python-tripleoclient
674570,674531,python-tripleoclient,python-tripleoclient
669298,674510,project-config,kolla
669298,674509,project-config,kayobe-config-dev
669298,674507,project-config,kayobe-config
669298,674505,project-config,kayobe
674485,674486,tripleo-common,tripleo-heat-templates
674471,674486,puppet-neutron,tripleo-heat-templates
674757,674486,puppet-tripleo,tripleo-heat-templates
675040,674479,kolla-ansible,kolla-ansible
675096,674479,kolla-ansible,kolla-ansible
675048,674479,kolla-ansible,kolla-ansible
672286,674466,ironic-tempest-plugin,ironic
674414,674416,tripleo-ansible,tripleo-heat-templates
674413,674411,puppet-tripleo,tripleo-heat-templates
674093,674411,puppet-tripleo,tripleo-heat-templates
673927,674411,puppet-tripleo,tripleo-heat-templates
671538,674411,puppet-tripleo,tripleo-heat-templates
674324,674325,openstacksdk,python-openstackclient
670851,674324,neutron,openstacksdk
674530,674293,tripleo-quickstart,tripleo-common
670738,674272,neutron-tempest-plugin,neutron
674274,674272,neutron-tempest-plugin,neutron
674413,674267,puppet-tripleo,tripleo-heat-templates
674093,674267,puppet-tripleo,tripleo-heat-templates
673927,674267,puppet-tripleo,tripleo-heat-templates
671538,674267,puppet-tripleo,tripleo-heat-templates
674245,674249,releases,project-team-guide
675581,674241,kolla-ansible,kolla-ansible
676896,674240,kolla,kolla
658161,674234,tripleo-heat-templates,tripleo-docs
689513,674204,monasca-persister,monasca-events-api
674044,674132,neutron,networking-midonet
674044,674127,neutron,dragonflow
674044,674115,neutron,networking-ovn
674090,674094,paunch,tripleo-heat-templates
669941,674094,paunch,tripleo-heat-templates
673172,674087,octavia-tempest-plugin,octavia
674413,674084,puppet-tripleo,tripleo-heat-templates
674093,674084,puppet-tripleo,tripleo-heat-templates
673927,674084,puppet-tripleo,tripleo-heat-templates
671538,674084,puppet-tripleo,tripleo-heat-templates
676506,674060,tripleo-ansible,tripleo-heat-templates
674069,674058,puppet-tripleo,tripleo-heat-templates
689686,674051,tripleo-quickstart,tripleo-heat-templates
669898,674002,tripleo-validations,tripleo-validations
668521,674002,tripleo-validations,tripleo-validations
669898,674001,tripleo-validations,tripleo-validations
668521,674001,tripleo-validations,tripleo-validations
669898,674000,tripleo-validations,tripleo-validations
668521,674000,tripleo-validations,tripleo-validations
669898,673999,tripleo-validations,tripleo-validations
668521,673999,tripleo-validations,tripleo-validations
669898,673998,tripleo-validations,tripleo-validations
668521,673998,tripleo-validations,tripleo-validations
669898,673997,tripleo-validations,tripleo-validations
668521,673997,tripleo-validations,tripleo-validations
669898,673996,tripleo-validations,tripleo-validations
668521,673996,tripleo-validations,tripleo-validations
672278,673994,python-tripleoclient,tripleo-validations
669898,673993,tripleo-validations,tripleo-validations
668521,673993,tripleo-validations,tripleo-validations
673974,673978,puppet-tripleo,tripleo-heat-templates
673868,673874,python-tripleoclient,tripleo-quickstart-extras
673850,673874,tripleo-common,tripleo-quickstart-extras
673862,673868,tripleo-common,python-tripleoclient
673851,673857,cinder,cinder
671370,673851,cinder,cinder
678964,673848,nova,requirements
673481,673844,ansible-role-container-registry,tripleo-heat-templates
669213,673834,ironic-python-agent-builder,ironic
681610,673778,openstack-ansible,openstack-ansible-os_heat
673728,673731,tripleo-common,tripleo-heat-templates
673727,673730,tripleo-common,tripleo-heat-templates
681267,673725,requirements,python-openstackclient
673681,673712,octavia-lib,octavia
675356,673565,tripleo-heat-templates,paunch
675357,673565,tripleo-heat-templates,paunch
675358,673565,tripleo-heat-templates,paunch
675359,673565,tripleo-heat-templates,paunch
675360,673565,tripleo-heat-templates,paunch
675668,673565,puppet-tripleo,paunch
675162,673561,tripleo-heat-templates,paunch
675262,673561,tripleo-heat-templates,paunch
673798,673561,tripleo-heat-templates,paunch
673797,673561,tripleo-heat-templates,paunch
675666,673561,puppet-tripleo,paunch
675265,673561,tripleo-heat-templates,paunch
675586,673545,tripleo-validations,tripleo-heat-templates
674778,673545,tripleo-validations,tripleo-heat-templates
674295,673495,openstack-ansible-os_panko,openstack-ansible-os_aodh
675353,673491,openstack-ansible-os_tempest,openstack-ansible-os_barbican
673133,673485,nova,python-novaclient
673294,673480,releases,nova
673467,673468,cinder,cinderlib
673364,673366,tripleo-ansible,tripleo-common
673308,673310,puppet-ovn,tripleo-heat-templates
671231,673291,tempest,murano
671231,673287,tempest,monasca-persister
673274,673287,monasca-api,monasca-persister
673274,673286,monasca-api,monasca-notification
671231,673281,tempest,monasca-events-api
671231,673279,tempest,monasca-log-api
677524,673266,cinder,devstack
669298,673234,project-config,releases
673226,673227,devstack,nova
661377,673190,puppet-tripleo,tripleo-heat-templates
673181,673182,octavia,octavia-tempest-plugin
678676,673062,charm-cinder,charm-cinder
672529,672995,tripleo-ansible,tripleo-heat-templates
672984,672986,placement,nova
672969,672970,tripleo-common,tripleo-heat-templates
664011,672962,kolla,kolla-ansible
678062,672948,openstack-ansible-os_tempest,openstack-ansible-os_heat
672914,672918,python-openstackclient,openstackclient
672848,672849,tripleo-common,python-tripleoclient
672805,672800,devstack,nova
672738,672764,openstack-helm-infra,openstack-helm
672070,672744,python-tripleoclient,tripleo-docs
674032,672739,sahara,sahara-plugin-spark
672153,672726,openstackdocstheme,releases
672093,672726,openstackdocstheme,releases
671988,672706,openstack-ansible-os_ceilometer,openstack-ansible-os_gnocchi
676398,672674,loci,openstack-helm-images
682968,672673,tripleo-ansible,puppet-tripleo
669847,672632,tripleo-heat-templates,tripleo-common
672592,672596,tripleo-heat-templates,tripleo-docs
672592,672593,tripleo-heat-templates,tripleo-common
672536,672538,tripleo-heat-templates,puppet-tripleo
670362,672517,tripleo-ansible,tripleo-common
672250,672516,openstack-manuals,api-site
677604,672513,rpm-packaging,rpm-packaging
672472,672474,tripleo-heat-templates,tripleo-heat-templates
672469,672472,puppet-nova,tripleo-heat-templates
577410,672472,puppet-nova,tripleo-heat-templates
672470,672472,puppet-tripleo,tripleo-heat-templates
580351,672472,puppet-tripleo,tripleo-heat-templates
672469,672470,puppet-nova,puppet-tripleo
577410,672470,puppet-nova,puppet-tripleo
672275,672463,octavia-lib,octavia
672463,672416,octavia,python-octaviaclient
672940,672415,puppet-tripleo,tripleo-common
672389,672392,tripleo-common,python-tripleoclient
672329,672332,diskimage-builder,octavia
672286,672304,ironic-tempest-plugin,ironic
668669,672294,cloudkitty-specs,cloudkitty-specs
672267,672271,openstack-doc-tools,releases
681419,672263,monasca-tempest-plugin,monasca-api
672252,672259,ironic-specs,ironic
672252,672258,ironic-specs,ironic
673771,672202,manila,manila
672250,672146,openstack-manuals,api-site
672415,672070,tripleo-common,python-tripleoclient
671231,671910,tempest,horizon
